id;instrumento;acorde;acorde_enarmonico;tonica;tonica_pt;qualidade;formula_intervalar;variacao;afinacao_grave_para_agudo;casas_grave_para_agudo;dedos_grave_para_agudo;notas_resultantes;casa_inicial;pestana;cordas_abafadas;cordas_soltas;baixo;dificuldade;observacoes;fonte
ukulele-G-1;ukulele;G;;G;Sol;maior;1 3 5;1;G-C-E-A;0-2-3-2;0-1-2-1;G-D-G-B;2;"sim; dedo 1 na casa 2, cordas 2 a 4";;1;G;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G-2;ukulele;G;;G;Sol;maior;1 3 5;2;G-C-E-A;0-2-X-2;0-1-X-1;G-D-X-B;2;"sim; dedo 1 na casa 2, cordas 2 a 4";3;1;G;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G-3;ukulele;G;;G;Sol;maior;1 3 5;3;G-C-E-A;0-7-7-5;0-2-3-1;G-G-B-D;5;não;;1;G;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Gm-1;ukulele;Gm;;G;Sol;menor;1 b3 5;1;G-C-E-A;0-10-10-10;0-1-1-1;G-A#-D-G;10;"sim; dedo 1 na casa 10, cordas 2 a 4";;1;G;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Gm-2;ukulele;Gm;;G;Sol;menor;1 b3 5;2;G-C-E-A;0-2-3-1;0-2-3-1;G-D-G-A#;1;não;;1;G;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Gm-3;ukulele;Gm;;G;Sol;menor;1 b3 5;3;G-C-E-A;0-2-X-1;0-2-X-1;G-D-X-A#;1;não;3;1;G;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G7-1;ukulele;G7;;G;Sol;sétima dominante;1 3 5 b7;1;G-C-E-A;0-2-1-2;0-2-1-3;G-D-F-B;1;não;;1;G;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G7-2;ukulele;G7;;G;Sol;sétima dominante;1 3 5 b7;2;G-C-E-A;0-5-7-5;0-1-2-1;G-F-B-D;5;"sim; dedo 1 na casa 5, cordas 2 a 4";;1;G;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G7-3;ukulele;G7;;G;Sol;sétima dominante;1 3 5 b7;3;G-C-E-A;7-7-7-8;1-1-1-2;D-G-B-F;7;"sim; dedo 1 na casa 7, cordas 1 a 3";;;D;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Gmaj7-1;ukulele;Gmaj7;;G;Sol;sétima maior;1 3 5 7;1;G-C-E-A;0-2-2-2;0-1-1-1;G-D-F#-B;2;"sim; dedo 1 na casa 2, cordas 2 a 4";;1;G;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Gmaj7-2;ukulele;Gmaj7;;G;Sol;sétima maior;1 3 5 7;2;G-C-E-A;0-6-7-5;0-2-3-1;G-F#-B-D;5;não;;1;G;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Gmaj7-3;ukulele;Gmaj7;;G;Sol;sétima maior;1 3 5 7;3;G-C-E-A;7-7-7-9;1-1-1-2;D-G-B-F#;7;"sim; dedo 1 na casa 7, cordas 1 a 3";;;D;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Gm7-1;ukulele;Gm7;;G;Sol;menor com sétima;1 b3 5 b7;1;G-C-E-A;0-2-1-1;0-2-1-1;G-D-F-A#;1;"sim; dedo 1 na casa 1, cordas 3 a 4";;1;G;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Gm7-2;ukulele;Gm7;;G;Sol;menor com sétima;1 b3 5 b7;2;G-C-E-A;0-5-6-5;0-1-2-1;G-F-A#-D;5;"sim; dedo 1 na casa 5, cordas 2 a 4";;1;G;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Gm7-3;ukulele;Gm7;;G;Sol;menor com sétima;1 b3 5 b7;3;G-C-E-A;0-10-10-8;0-2-3-1;G-A#-D-F;8;não;;1;G;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G6-1;ukulele;G6;;G;Sol;sexta;1 3 5 6;1;G-C-E-A;0-2-0-2;0-1-0-1;G-D-E-B;2;"sim; dedo 1 na casa 2, cordas 2 a 4";;1,3;G;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G6-2;ukulele;G6;;G;Sol;sexta;1 3 5 6;2;G-C-E-A;0-4-7-5;0-1-3-2;G-E-B-D;4;não;;1;G;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G6-3;ukulele;G6;;G;Sol;sexta;1 3 5 6;3;G-C-E-A;7-7-7-7;1-1-1-1;D-G-B-E;7;"sim; dedo 1 na casa 7, cordas 1 a 4";;;D;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Gm6-1;ukulele;Gm6;;G;Sol;menor com sexta;1 b3 5 6;1;G-C-E-A;0-2-0-1;0-2-0-1;G-D-E-A#;1;não;;1,3;G;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Gm6-2;ukulele;Gm6;;G;Sol;menor com sexta;1 b3 5 6;2;G-C-E-A;0-4-6-5;0-1-3-2;G-E-A#-D;4;não;;1;G;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Gm6-3;ukulele;Gm6;;G;Sol;menor com sexta;1 b3 5 6;3;G-C-E-A;0-10-10-7;0-2-3-1;G-A#-D-E;7;não;;1;G;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Gdim-1;ukulele;Gdim;;G;Sol;diminuto;1 b3 b5;1;G-C-E-A;0-1-X-1;0-1-X-1;G-C#-X-A#;1;"sim; dedo 1 na casa 1, cordas 2 a 4";3;1;G;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Gdim-2;ukulele;Gdim;;G;Sol;diminuto;1 b3 b5;2;G-C-E-A;0-1-3-1;0-1-2-1;G-C#-G-A#;1;"sim; dedo 1 na casa 1, cordas 2 a 4";;1;G;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Gdim-3;ukulele;Gdim;;G;Sol;diminuto;1 b3 b5;3;G-C-E-A;0-10-9-10;0-2-1-3;G-A#-C#-G;9;não;;1;G;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Gaug-1;ukulele;Gaug;;G;Sol;aumentado;1 3 #5;1;G-C-E-A;0-3-3-2;0-2-3-1;G-D#-G-B;2;não;;1;G;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Gaug-2;ukulele;Gaug;;G;Sol;aumentado;1 3 #5;2;G-C-E-A;0-7-7-6;0-2-3-1;G-G-B-D#;6;não;;1;G;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Gaug-3;ukulele;Gaug;;G;Sol;aumentado;1 3 #5;3;G-C-E-A;0-3-X-2;0-2-X-1;G-D#-X-B;2;não;3;1;G;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Gsus2-1;ukulele;Gsus2;;G;Sol;suspenso com segunda;1 2 5;1;G-C-E-A;0-2-3-0;0-1-2-0;G-D-G-A;2;não;;1,4;G;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Gsus2-2;ukulele;Gsus2;;G;Sol;suspenso com segunda;1 2 5;2;G-C-E-A;0-2-X-0;0-1-X-0;G-D-X-A;2;não;3;1,4;G;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Gsus2-3;ukulele;Gsus2;;G;Sol;suspenso com segunda;1 2 5;3;G-C-E-A;0-9-10-0;0-1-2-0;G-A-D-A;9;não;;1,4;G;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Gsus4-1;ukulele;Gsus4;;G;Sol;suspenso com quarta;1 4 5;1;G-C-E-A;0-0-10-10;0-0-1-1;G-C-D-G;10;"sim; dedo 1 na casa 10, cordas 3 a 4";;1,2;G;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Gsus4-2;ukulele;Gsus4;;G;Sol;suspenso com quarta;1 4 5;2;G-C-E-A;0-0-X-5;0-0-X-1;G-C-X-D;5;não;3;1,2;G;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Gsus4-3;ukulele;Gsus4;;G;Sol;suspenso com quarta;1 4 5;3;G-C-E-A;0-2-3-3;0-1-2-3;G-D-G-C;2;não;;1;G;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Gadd9-1;ukulele;Gadd9;;G;Sol;com nona adicionada;1 3 5 9;1;G-C-E-A;0-2-5-2;0-1-2-1;G-D-A-B;2;"sim; dedo 1 na casa 2, cordas 2 a 4";;1;G;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Gadd9-2;ukulele;Gadd9;;G;Sol;com nona adicionada;1 3 5 9;2;G-C-E-A;7-7-7-0;1-1-1-0;D-G-B-A;7;"sim; dedo 1 na casa 7, cordas 1 a 3";;4;D;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Gadd9-3;ukulele;Gadd9;;G;Sol;com nona adicionada;1 3 5 9;3;G-C-E-A;0-9-7-5;0-3-2-1;G-A-B-D;5;não;;1;G;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G9-1;ukulele;G9;;G;Sol;nona dominante;1 3 5 b7 9;1;G-C-E-A;0-5-7-0;0-1-2-0;G-F-B-A;5;não;;1,4;G;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G9-2;ukulele;G9;;G;Sol;nona dominante;1 3 5 b7 9;2;G-C-E-A;0-9-7-8;0-3-1-2;G-A-B-F;7;não;;1;G;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G9-3;ukulele;G9;;G;Sol;nona dominante;1 3 5 b7 9;3;G-C-E-A;0-5-5-2;0-2-3-1;G-F-A-B;2;não;;1;G;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G5-1;ukulele;G5;;G;Sol;quinta (power chord);1 5;1;G-C-E-A;0-2-3-X;0-1-2-X;G-D-G-X;2;não;4;1;G;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G5-2;ukulele;G5;;G;Sol;quinta (power chord);1 5;2;G-C-E-A;0-X-10-10;0-X-1-1;G-X-D-G;10;"sim; dedo 1 na casa 10, cordas 3 a 4";2;1;G;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G5-3;ukulele;G5;;G;Sol;quinta (power chord);1 5;3;G-C-E-A;0-2-3-5;0-1-2-3;G-D-G-D;2;não;;1;G;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G7b5-1;ukulele;G7b5;;G;Sol;sétima com quinta diminuta;1 3 b5 b7;1;G-C-E-A;0-1-1-2;0-1-1-2;G-C#-F-B;1;"sim; dedo 1 na casa 1, cordas 2 a 3";;1;G;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G7b5-2;ukulele;G7b5;;G;Sol;sétima com quinta diminuta;1 3 b5 b7;2;G-C-E-A;0-5-7-4;0-2-3-1;G-F-B-C#;4;não;;1;G;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G7b5-3;ukulele;G7b5;;G;Sol;sétima com quinta diminuta;1 3 b5 b7;3;G-C-E-A;4-5-3-4;2-4-1-3;B-F-G-C#;3;não;;;B;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G#-1;ukulele;G#;Ab;G#;Sol sustenido;maior;1 3 5;1;G-C-E-A;1-3-4-3;1-2-4-3;G#-D#-G#-C;1;não;;;G#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G#-2;ukulele;G#;Ab;G#;Sol sustenido;maior;1 3 5;2;G-C-E-A;1-3-X-3;1-2-X-3;G#-D#-X-C;1;não;3;;G#;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G#-3;ukulele;G#;Ab;G#;Sol sustenido;maior;1 3 5;3;G-C-E-A;X-8-8-6;X-2-3-1;X-G#-C-D#;6;não;1;;G#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G#m-1;ukulele;G#m;Abm;G#;Sol sustenido;menor;1 b3 5;1;G-C-E-A;1-3-4-2;1-3-4-2;G#-D#-G#-B;1;não;;;G#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G#m-2;ukulele;G#m;Abm;G#;Sol sustenido;menor;1 b3 5;2;G-C-E-A;1-3-X-2;1-3-X-2;G#-D#-X-B;1;não;3;;G#;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G#m-3;ukulele;G#m;Abm;G#;Sol sustenido;menor;1 b3 5;3;G-C-E-A;X-8-7-6;X-3-2-1;X-G#-B-D#;6;não;1;;G#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G#7-1;ukulele;G#7;Ab7;G#;Sol sustenido;sétima dominante;1 3 5 b7;1;G-C-E-A;1-3-2-3;1-3-2-4;G#-D#-F#-C;1;não;;;G#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G#7-2;ukulele;G#7;Ab7;G#;Sol sustenido;sétima dominante;1 3 5 b7;2;G-C-E-A;8-8-8-9;1-1-1-2;D#-G#-C-F#;8;"sim; dedo 1 na casa 8, cordas 1 a 3";;;D#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G#7-3;ukulele;G#7;Ab7;G#;Sol sustenido;sétima dominante;1 3 5 b7;3;G-C-E-A;5-6-4-6;2-3-1-4;C-F#-G#-D#;4;não;;;C;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G#maj7-1;ukulele;G#maj7;Abmaj7;G#;Sol sustenido;sétima maior;1 3 5 7;1;G-C-E-A;1-3-3-3;1-2-3-4;G#-D#-G-C;1;não;;;G#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G#maj7-2;ukulele;G#maj7;Abmaj7;G#;Sol sustenido;sétima maior;1 3 5 7;2;G-C-E-A;8-8-8-10;1-1-1-2;D#-G#-C-G;8;"sim; dedo 1 na casa 8, cordas 1 a 3";;;D#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G#maj7-3;ukulele;G#maj7;Abmaj7;G#;Sol sustenido;sétima maior;1 3 5 7;3;G-C-E-A;0-3-4-3;0-1-2-1;G-D#-G#-C;3;"sim; dedo 1 na casa 3, cordas 2 a 4";;1;G;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G#m7-1;ukulele;G#m7;Abm7;G#;Sol sustenido;menor com sétima;1 b3 5 b7;1;G-C-E-A;1-3-2-2;1-4-2-3;G#-D#-F#-B;1;não;;;G#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G#m7-2;ukulele;G#m7;Abm7;G#;Sol sustenido;menor com sétima;1 b3 5 b7;2;G-C-E-A;8-8-7-9;2-3-1-4;D#-G#-B-F#;7;não;;;D#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G#m7-3;ukulele;G#m7;Abm7;G#;Sol sustenido;menor com sétima;1 b3 5 b7;3;G-C-E-A;4-6-4-6;1-2-1-3;B-F#-G#-D#;4;"sim; dedo 1 na casa 4, cordas 1 a 3";;;B;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G#6-1;ukulele;G#6;Ab6;G#;Sol sustenido;sexta;1 3 5 6;1;G-C-E-A;1-3-1-3;1-2-1-3;G#-D#-F-C;1;"sim; dedo 1 na casa 1, cordas 1 a 3";;;G#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G#6-2;ukulele;G#6;Ab6;G#;Sol sustenido;sexta;1 3 5 6;2;G-C-E-A;8-8-8-8;1-1-1-1;D#-G#-C-F;8;"sim; dedo 1 na casa 8, cordas 1 a 4";;;D#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G#6-3;ukulele;G#6;Ab6;G#;Sol sustenido;sexta;1 3 5 6;3;G-C-E-A;8-0-4-8;2-0-1-3;D#-C-G#-F;4;não;;2;D#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G#m6-1;ukulele;G#m6;Abm6;G#;Sol sustenido;menor com sexta;1 b3 5 6;1;G-C-E-A;1-3-1-2;1-3-1-2;G#-D#-F-B;1;"sim; dedo 1 na casa 1, cordas 1 a 3";;;G#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G#m6-2;ukulele;G#m6;Abm6;G#;Sol sustenido;menor com sexta;1 b3 5 6;2;G-C-E-A;8-8-7-8;2-3-1-4;D#-G#-B-F;7;não;;;D#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G#m6-3;ukulele;G#m6;Abm6;G#;Sol sustenido;menor com sexta;1 b3 5 6;3;G-C-E-A;4-5-4-6;1-2-1-3;B-F-G#-D#;4;"sim; dedo 1 na casa 4, cordas 1 a 3";;;B;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G#dim-1;ukulele;G#dim;Abdim;G#;Sol sustenido;diminuto;1 b3 b5;1;G-C-E-A;1-2-X-2;1-2-X-3;G#-D-X-B;1;não;3;;G#;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G#dim-2;ukulele;G#dim;Abdim;G#;Sol sustenido;diminuto;1 b3 b5;2;G-C-E-A;1-2-4-2;1-2-4-3;G#-D-G#-B;1;não;;;G#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G#dim-3;ukulele;G#dim;Abdim;G#;Sol sustenido;diminuto;1 b3 b5;3;G-C-E-A;X-8-7-5;X-3-2-1;X-G#-B-D;5;não;1;;G#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G#aug-1;ukulele;G#aug;Abaug;G#;Sol sustenido;aumentado;1 3 #5;1;G-C-E-A;1-0-0-X;1-0-0-X;G#-C-E-X;1;não;4;2,3;G#;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G#aug-2;ukulele;G#aug;Abaug;G#;Sol sustenido;aumentado;1 3 #5;2;G-C-E-A;1-0-0-3;1-0-0-2;G#-C-E-C;1;não;;2,3;G#;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G#aug-3;ukulele;G#aug;Abaug;G#;Sol sustenido;aumentado;1 3 #5;3;G-C-E-A;1-4-0-3;1-3-0-2;G#-E-E-C;1;não;;3;G#;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G#sus2-1;ukulele;G#sus2;Absus2;G#;Sol sustenido;suspenso com segunda;1 2 5;1;G-C-E-A;1-3-4-1;1-2-3-1;G#-D#-G#-A#;1;"sim; dedo 1 na casa 1, cordas 1 a 4";;;G#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G#sus2-2;ukulele;G#sus2;Absus2;G#;Sol sustenido;suspenso com segunda;1 2 5;2;G-C-E-A;1-3-X-1;1-2-X-1;G#-D#-X-A#;1;"sim; dedo 1 na casa 1, cordas 1 a 4";3;;G#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G#sus2-3;ukulele;G#sus2;Absus2;G#;Sol sustenido;suspenso com segunda;1 2 5;3;G-C-E-A;X-8-6-6;X-2-1-1;X-G#-A#-D#;6;"sim; dedo 1 na casa 6, cordas 3 a 4";1;;G#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G#sus4-1;ukulele;G#sus4;Absus4;G#;Sol sustenido;suspenso com quarta;1 4 5;1;G-C-E-A;1-3-4-4;1-2-3-4;G#-D#-G#-C#;1;não;;;G#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G#sus4-2;ukulele;G#sus4;Absus4;G#;Sol sustenido;suspenso com quarta;1 4 5;2;G-C-E-A;1-3-X-4;1-2-X-3;G#-D#-X-C#;1;não;3;;G#;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G#sus4-3;ukulele;G#sus4;Absus4;G#;Sol sustenido;suspenso com quarta;1 4 5;3;G-C-E-A;X-8-9-6;X-2-3-1;X-G#-C#-D#;6;não;1;;G#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
