id;instrumento;acorde;acorde_enarmonico;tonica;tonica_pt;qualidade;formula_intervalar;variacao;afinacao_grave_para_agudo;casas_grave_para_agudo;dedos_grave_para_agudo;notas_resultantes;casa_inicial;pestana;cordas_abafadas;cordas_soltas;baixo;dificuldade;observacoes;fonte
violao-F#maj7-1;violao;F#maj7;Gbmaj7;F#;Fá sustenido;sétima maior;1 3 5 7;1;E-A-D-G-B-E;2-X-3-3-2-2;1-X-2-3-1-1;F#-X-F-A#-C#-F#;2;"sim; dedo 1 na casa 2, cordas 1 a 6";2;;F#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F#maj7-2;violao;F#maj7;Gbmaj7;F#;Fá sustenido;sétima maior;1 3 5 7;2;E-A-D-G-B-E;2-X-3-3-2-1;2-X-4-4-3-1;F#-X-F-A#-C#-F;1;não;2;;F#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F#maj7-3;violao;F#maj7;Gbmaj7;F#;Fá sustenido;sétima maior;1 3 5 7;3;E-A-D-G-B-E;2-1-X-3-2-1;2-1-X-4-3-1;F#-A#-X-A#-C#-F;1;"sim; dedo 1 na casa 1, cordas 2 a 6";3;;F#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F#m7-1;violao;F#m7;Gbm7;F#;Fá sustenido;menor com sétima;1 b3 5 b7;1;E-A-D-G-B-E;2-0-2-2-2-0;1-0-1-1-1-0;F#-A-E-A-C#-E;2;"sim; dedo 1 na casa 2, cordas 1 a 5";;2,6;F#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F#m7-2;violao;F#m7;Gbm7;F#;Fá sustenido;menor com sétima;1 b3 5 b7;2;E-A-D-G-B-E;2-0-2-2-2-2;1-0-1-1-1-1;F#-A-E-A-C#-F#;2;"sim; dedo 1 na casa 2, cordas 1 a 6";;2;F#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F#m7-3;violao;F#m7;Gbm7;F#;Fá sustenido;menor com sétima;1 b3 5 b7;3;E-A-D-G-B-E;2-0-X-2-2-0;1-0-X-1-1-0;F#-A-X-A-C#-E;2;"sim; dedo 1 na casa 2, cordas 1 a 5";3;2,6;F#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F#6-1;violao;F#6;Gb6;F#;Fá sustenido;sexta;1 3 5 6;1;E-A-D-G-B-E;2-1-1-X-2-2;2-1-1-X-3-4;F#-A#-D#-X-C#-F#;1;"sim; dedo 1 na casa 1, cordas 2 a 3";4;;F#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F#6-2;violao;F#6;Gb6;F#;Fá sustenido;sexta;1 3 5 6;2;E-A-D-G-B-E;2-X-1-3-2-2;2-X-1-4-3-4;F#-X-D#-A#-C#-F#;1;não;2;;F#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F#6-3;violao;F#6;Gb6;F#;Fá sustenido;sexta;1 3 5 6;3;E-A-D-G-B-E;2-1-1-3-2-X;2-1-1-4-3-X;F#-A#-D#-A#-C#-X;1;"sim; dedo 1 na casa 1, cordas 2 a 3";6;;F#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F#m6-1;violao;F#m6;Gbm6;F#;Fá sustenido;menor com sexta;1 b3 5 6;1;E-A-D-G-B-E;2-0-1-2-2-2;2-0-1-3-4-4;F#-A-D#-A-C#-F#;1;não;;2;F#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F#m6-2;violao;F#m6;Gbm6;F#;Fá sustenido;menor com sexta;1 b3 5 6;2;E-A-D-G-B-E;2-0-1-X-2-2;2-0-1-X-3-4;F#-A-D#-X-C#-F#;1;não;4;2;F#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F#m6-3;violao;F#m6;Gbm6;F#;Fá sustenido;menor com sexta;1 b3 5 6;3;E-A-D-G-B-E;2-0-1-2-2-X;2-0-1-3-4-X;F#-A-D#-A-C#-X;1;não;6;2;F#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F#dim-1;violao;F#dim;Gbdim;F#;Fá sustenido;diminuto;1 b3 b5;1;E-A-D-G-B-E;2-0-X-2-1-2;2-0-X-3-1-4;F#-A-X-A-C-F#;1;não;3;2;F#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F#dim-2;violao;F#dim;Gbdim;F#;Fá sustenido;diminuto;1 b3 b5;2;E-A-D-G-B-E;2-0-4-2-1-2;2-0-4-3-1-4;F#-A-F#-A-C-F#;1;não;;2;F#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F#dim-3;violao;F#dim;Gbdim;F#;Fá sustenido;diminuto;1 b3 b5;3;E-A-D-G-B-E;2-0-X-X-1-2;2-0-X-X-1-3;F#-A-X-X-C-F#;1;não;3,4;2;F#;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F#aug-1;violao;F#aug;Gbaug;F#;Fá sustenido;aumentado;1 3 #5;1;E-A-D-G-B-E;2-1-0-3-3-2;2-1-0-4-4-3;F#-A#-D-A#-D-F#;1;não;;3;F#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F#aug-2;violao;F#aug;Gbaug;F#;Fá sustenido;aumentado;1 3 #5;2;E-A-D-G-B-E;2-X-0-3-3-2;1-X-0-2-3-1;F#-X-D-A#-D-F#;2;"sim; dedo 1 na casa 2, cordas 1 a 6";2;3;F#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F#aug-3;violao;F#aug;Gbaug;F#;Fá sustenido;aumentado;1 3 #5;3;E-A-D-G-B-E;2-1-0-X-3-2;2-1-0-X-4-3;F#-A#-D-X-D-F#;1;não;4;3;F#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F#sus2-1;violao;F#sus2;Gbsus2;F#;Fá sustenido;suspenso com segunda;1 2 5;1;E-A-D-G-B-E;2-X-X-1-2-2;2-X-X-1-3-4;F#-X-X-G#-C#-F#;1;não;2,3;;F#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F#sus2-2;violao;F#sus2;Gbsus2;F#;Fá sustenido;suspenso com segunda;1 2 5;2;E-A-D-G-B-E;2-4-4-X-2-4;1-2-3-X-1-4;F#-C#-F#-X-C#-G#;2;"sim; dedo 1 na casa 2, cordas 1 a 5";4;;F#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F#sus2-3;violao;F#sus2;Gbsus2;F#;Fá sustenido;suspenso com segunda;1 2 5;3;E-A-D-G-B-E;2-X-4-1-2-2;2-X-4-1-3-4;F#-X-F#-G#-C#-F#;1;não;2;;F#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F#sus4-1;violao;F#sus4;Gbsus4;F#;Fá sustenido;suspenso com quarta;1 4 5;1;E-A-D-G-B-E;2-4-4-4-0-2;1-2-3-4-0-1;F#-C#-F#-B-B-F#;2;"sim; dedo 1 na casa 2, cordas 1 a 6";;5;F#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F#sus4-2;violao;F#sus4;Gbsus4;F#;Fá sustenido;suspenso com quarta;1 4 5;2;E-A-D-G-B-E;2-2-X-X-2-2;1-1-X-X-1-1;F#-B-X-X-C#-F#;2;"sim; dedo 1 na casa 2, cordas 1 a 6";3,4;;F#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F#sus4-3;violao;F#sus4;Gbsus4;F#;Fá sustenido;suspenso com quarta;1 4 5;3;E-A-D-G-B-E;2-4-X-4-0-2;1-2-X-3-0-1;F#-C#-X-B-B-F#;2;"sim; dedo 1 na casa 2, cordas 1 a 6";3;5;F#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F#add9-1;violao;F#add9;Gbadd9;F#;Fá sustenido;com nona adicionada;1 3 5 9;1;E-A-D-G-B-E;2-1-X-1-2-2;2-1-X-1-3-4;F#-A#-X-G#-C#-F#;1;"sim; dedo 1 na casa 1, cordas 2 a 4";3;;F#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F#add9-2;violao;F#add9;Gbadd9;F#;Fá sustenido;com nona adicionada;1 3 5 9;2;E-A-D-G-B-E;2-1-X-1-2-X;2-1-X-1-3-X;F#-A#-X-G#-C#-X;1;"sim; dedo 1 na casa 1, cordas 2 a 4";3,6;;F#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F#add9-3;violao;F#add9;Gbadd9;F#;Fá sustenido;com nona adicionada;1 3 5 9;3;E-A-D-G-B-E;2-X-4-3-2-4;1-X-3-2-1-4;F#-X-F#-A#-C#-G#;2;"sim; dedo 1 na casa 2, cordas 1 a 5";2;;F#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F#9-1;violao;F#9;Gb9;F#;Fá sustenido;nona dominante;1 3 5 b7 9;1;E-A-D-G-B-E;2-1-2-1-2-0;2-1-3-1-4-0;F#-A#-E-G#-C#-E;1;"sim; dedo 1 na casa 1, cordas 2 a 4";;6;F#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F#9-2;violao;F#9;Gb9;F#;Fá sustenido;nona dominante;1 3 5 b7 9;2;E-A-D-G-B-E;2-1-X-1-2-0;2-1-X-1-3-0;F#-A#-X-G#-C#-E;1;"sim; dedo 1 na casa 1, cordas 2 a 4";3;6;F#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F#9-3;violao;F#9;Gb9;F#;Fá sustenido;nona dominante;1 3 5 b7 9;3;E-A-D-G-B-E;2-1-2-1-X-0;2-1-3-1-X-0;F#-A#-E-G#-X-E;1;"sim; dedo 1 na casa 1, cordas 2 a 4";5;6;F#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F#5-1;violao;F#5;Gb5;F#;Fá sustenido;quinta (power chord);1 5;1;E-A-D-G-B-E;2-4-4-X-2-2;1-2-3-X-1-1;F#-C#-F#-X-C#-F#;2;"sim; dedo 1 na casa 2, cordas 1 a 6";4;;F#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F#5-2;violao;F#5;Gb5;F#;Fá sustenido;quinta (power chord);1 5;2;E-A-D-G-B-E;2-X-X-X-2-2;1-X-X-X-1-1;F#-X-X-X-C#-F#;2;"sim; dedo 1 na casa 2, cordas 1 a 6";2,3,4;;F#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F#5-3;violao;F#5;Gb5;F#;Fá sustenido;quinta (power chord);1 5;3;E-A-D-G-B-E;2-X-4-X-2-2;1-X-2-X-1-1;F#-X-F#-X-C#-F#;2;"sim; dedo 1 na casa 2, cordas 1 a 6";2,4;;F#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F#7b5-1;violao;F#7b5;Gb7b5;F#;Fá sustenido;sétima com quinta diminuta;1 3 b5 b7;1;E-A-D-G-B-E;2-1-2-3-1-0;2-1-3-4-1-0;F#-A#-E-A#-C-E;1;"sim; dedo 1 na casa 1, cordas 2 a 5";;6;F#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F#7b5-2;violao;F#7b5;Gb7b5;F#;Fá sustenido;sétima com quinta diminuta;1 3 b5 b7;2;E-A-D-G-B-E;2-3-2-3-1-0;2-4-3-4-1-0;F#-C-E-A#-C-E;1;não;;6;F#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-F#7b5-3;violao;F#7b5;Gb7b5;F#;Fá sustenido;sétima com quinta diminuta;1 3 b5 b7;3;E-A-D-G-B-E;2-1-2-X-1-0;2-1-3-X-1-0;F#-A#-E-X-C-E;1;"sim; dedo 1 na casa 1, cordas 2 a 5";4;6;F#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-G-1;violao;G;;G;Sol;maior;1 3 5;1;E-A-D-G-B-E;3-2-0-0-0-3;2-1-0-0-0-3;G-B-D-G-B-G;2;não;;3,4,5;G;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-G-2;violao;G;;G;Sol;maior;1 3 5;2;E-A-D-G-B-E;3-X-0-0-0-3;1-X-0-0-0-1;G-X-D-G-B-G;3;"sim; dedo 1 na casa 3, cordas 1 a 6";2;3,4,5;G;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-G-3;violao;G;;G;Sol;maior;1 3 5;3;E-A-D-G-B-E;3-2-0-0-3-3;2-1-0-0-3-4;G-B-D-G-D-G;2;não;;3,4;G;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Gm-1;violao;Gm;;G;Sol;menor;1 b3 5;1;E-A-D-G-B-E;3-1-0-0-3-3;2-1-0-0-3-4;G-A#-D-G-D-G;1;não;;3,4;G;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Gm-2;violao;Gm;;G;Sol;menor;1 b3 5;2;E-A-D-G-B-E;3-X-0-3-3-3;1-X-0-1-1-1;G-X-D-A#-D-G;3;"sim; dedo 1 na casa 3, cordas 1 a 6";2;3;G;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Gm-3;violao;Gm;;G;Sol;menor;1 b3 5;3;E-A-D-G-B-E;3-1-0-3-3-3;2-1-0-3-4-4;G-A#-D-A#-D-G;1;não;;3;G;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-G7-1;violao;G7;;G;Sol;sétima dominante;1 3 5 b7;1;E-A-D-G-B-E;3-2-0-0-0-1;3-2-0-0-0-1;G-B-D-G-B-F;1;não;;3,4,5;G;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-G7-2;violao;G7;;G;Sol;sétima dominante;1 3 5 b7;2;E-A-D-G-B-E;3-2-3-0-3-3;2-1-3-0-4-4;G-B-F-G-D-G;2;não;;4;G;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-G7-3;violao;G7;;G;Sol;sétima dominante;1 3 5 b7;3;E-A-D-G-B-E;3-2-0-0-3-1;3-2-0-0-4-1;G-B-D-G-D-F;1;não;;3,4;G;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Gmaj7-1;violao;Gmaj7;;G;Sol;sétima maior;1 3 5 7;1;E-A-D-G-B-E;3-2-0-0-0-2;2-1-0-0-0-1;G-B-D-G-B-F#;2;"sim; dedo 1 na casa 2, cordas 2 a 6";;3,4,5;G;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Gmaj7-2;violao;Gmaj7;;G;Sol;sétima maior;1 3 5 7;2;E-A-D-G-B-E;3-2-0-0-3-2;2-1-0-0-3-1;G-B-D-G-D-F#;2;"sim; dedo 1 na casa 2, cordas 2 a 6";;3,4;G;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Gmaj7-3;violao;Gmaj7;;G;Sol;sétima maior;1 3 5 7;3;E-A-D-G-B-E;3-X-0-0-0-2;2-X-0-0-0-1;G-X-D-G-B-F#;2;não;2;3,4,5;G;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Gm7-1;violao;Gm7;;G;Sol;menor com sétima;1 b3 5 b7;1;E-A-D-G-B-E;3-1-0-0-3-1;2-1-0-0-3-1;G-A#-D-G-D-F;1;"sim; dedo 1 na casa 1, cordas 2 a 6";;3,4;G;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Gm7-2;violao;Gm7;;G;Sol;menor com sétima;1 b3 5 b7;2;E-A-D-G-B-E;3-1-0-3-3-1;2-1-0-3-4-1;G-A#-D-A#-D-F;1;"sim; dedo 1 na casa 1, cordas 2 a 6";;3;G;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Gm7-3;violao;Gm7;;G;Sol;menor com sétima;1 b3 5 b7;3;E-A-D-G-B-E;3-1-3-0-3-1;2-1-3-0-4-1;G-A#-F-G-D-F;1;"sim; dedo 1 na casa 1, cordas 2 a 6";;4;G;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-G6-1;violao;G6;;G;Sol;sexta;1 3 5 6;1;E-A-D-G-B-E;3-2-0-0-0-0;2-1-0-0-0-0;G-B-D-G-B-E;2;não;;3,4,5,6;G;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-G6-2;violao;G6;;G;Sol;sexta;1 3 5 6;2;E-A-D-G-B-E;3-X-0-0-0-0;1-X-0-0-0-0;G-X-D-G-B-E;3;não;2;3,4,5,6;G;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-G6-3;violao;G6;;G;Sol;sexta;1 3 5 6;3;E-A-D-G-B-E;3-2-0-0-3-0;2-1-0-0-3-0;G-B-D-G-D-E;2;não;;3,4,6;G;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Gm6-1;violao;Gm6;;G;Sol;menor com sexta;1 b3 5 6;1;E-A-D-G-B-E;3-1-0-0-3-0;2-1-0-0-3-0;G-A#-D-G-D-E;1;não;;3,4,6;G;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Gm6-2;violao;Gm6;;G;Sol;menor com sexta;1 b3 5 6;2;E-A-D-G-B-E;3-X-0-3-3-0;1-X-0-1-1-0;G-X-D-A#-D-E;3;"sim; dedo 1 na casa 3, cordas 1 a 5";2;3,6;G;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Gm6-3;violao;Gm6;;G;Sol;menor com sexta;1 b3 5 6;3;E-A-D-G-B-E;3-1-0-3-3-0;2-1-0-3-4-0;G-A#-D-A#-D-E;1;não;;3,6;G;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Gdim-1;violao;Gdim;;G;Sol;diminuto;1 b3 b5;1;E-A-D-G-B-E;3-1-X-0-2-3;3-1-X-0-2-4;G-A#-X-G-C#-G;1;não;3;4;G;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Gdim-2;violao;Gdim;;G;Sol;diminuto;1 b3 b5;2;E-A-D-G-B-E;3-1-X-3-2-3;3-1-X-4-2-4;G-A#-X-A#-C#-G;1;não;3;;G;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Gdim-3;violao;Gdim;;G;Sol;diminuto;1 b3 b5;3;E-A-D-G-B-E;3-4-X-3-2-3;2-4-X-3-1-4;G-C#-X-A#-C#-G;2;não;3;;G;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Gaug-1;violao;Gaug;;G;Sol;aumentado;1 3 #5;1;E-A-D-G-B-E;3-2-1-0-0-3;3-2-1-0-0-4;G-B-D#-G-B-G;1;não;;4,5;G;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Gaug-2;violao;Gaug;;G;Sol;aumentado;1 3 #5;2;E-A-D-G-B-E;3-X-1-0-0-3;2-X-1-0-0-3;G-X-D#-G-B-G;1;não;2;4,5;G;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Gaug-3;violao;Gaug;;G;Sol;aumentado;1 3 #5;3;E-A-D-G-B-E;3-2-1-0-0-X;3-2-1-0-0-X;G-B-D#-G-B-X;1;não;6;4,5;G;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Gsus2-1;violao;Gsus2;;G;Sol;suspenso com segunda;1 2 5;1;E-A-D-G-B-E;3-0-0-0-3-3;1-0-0-0-1-1;G-A-D-G-D-G;3;"sim; dedo 1 na casa 3, cordas 1 a 6";;2,3,4;G;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Gsus2-2;violao;Gsus2;;G;Sol;suspenso com segunda;1 2 5;2;E-A-D-G-B-E;3-0-0-0-X-3;1-0-0-0-X-1;G-A-D-G-X-G;3;"sim; dedo 1 na casa 3, cordas 1 a 6";5;2,3,4;G;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Gsus2-3;violao;Gsus2;;G;Sol;suspenso com segunda;1 2 5;3;E-A-D-G-B-E;3-0-0-0-3-X;1-0-0-0-1-X;G-A-D-G-D-X;3;"sim; dedo 1 na casa 3, cordas 1 a 5";6;2,3,4;G;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Gsus4-1;violao;Gsus4;;G;Sol;suspenso com quarta;1 4 5;1;E-A-D-G-B-E;3-3-0-0-3-3;1-1-0-0-1-1;G-C-D-G-D-G;3;"sim; dedo 1 na casa 3, cordas 1 a 6";;3,4;G;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Gsus4-2;violao;Gsus4;;G;Sol;suspenso com quarta;1 4 5;2;E-A-D-G-B-E;3-3-0-0-X-3;1-1-0-0-X-1;G-C-D-G-X-G;3;"sim; dedo 1 na casa 3, cordas 1 a 6";5;3,4;G;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Gsus4-3;violao;Gsus4;;G;Sol;suspenso com quarta;1 4 5;3;E-A-D-G-B-E;3-3-0-0-3-X;1-1-0-0-1-X;G-C-D-G-D-X;3;"sim; dedo 1 na casa 3, cordas 1 a 5";6;3,4;G;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
violao-Gadd9-1;violao;Gadd9;;G;Sol;com nona adicionada;1 3 5 9;1;E-A-D-G-B-E;3-0-0-0-0-3;1-0-0-0-0-1;G-A-D-G-B-G;3;"sim; dedo 1 na casa 3, cordas 1 a 6";;2,3,4,5;G;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
